artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Chickenfoot,Down The Drain,0.367,0.872,3.0,-4.363,1.0,0.0575,0.000904,0.221,0.317,0.313,88.168,audio_features,3Ay6yYpZAXGGgFuTgTavNU,spotify:track:3Ay6yYpZAXGGgFuTgTavNU,https://api.spotify.com/v1/tracks/3Ay6yYpZAXGGgFuTgTavNU,https://api.spotify.com/v1/audio-analysis/3Ay6yYpZAXGGgFuTgTavNU,377027.0,4.0
Chickenfoot,My Kinda Girl,0.481,0.801,7.0,-4.367,1.0,0.0427,4.46e-05,0.000628,0.0858,0.446,133.229,audio_features,41eI1EsvvowRDBsupWLQYw,spotify:track:41eI1EsvvowRDBsupWLQYw,https://api.spotify.com/v1/tracks/41eI1EsvvowRDBsupWLQYw,https://api.spotify.com/v1/audio-analysis/41eI1EsvvowRDBsupWLQYw,275653.0,4.0
Chickenfoot,Learning To Fall,0.379,0.617,10.0,-5.187,0.0,0.0273,0.034,0.00016,0.132,0.157,98.727,audio_features,1IGAZ9oussFlj7lgXnSagh,spotify:track:1IGAZ9oussFlj7lgXnSagh,https://api.spotify.com/v1/tracks/1IGAZ9oussFlj7lgXnSagh,https://api.spotify.com/v1/audio-analysis/1IGAZ9oussFlj7lgXnSagh,313480.0,4.0
Chickenfoot,Turnin' Left,0.309,0.921,6.0,-4.974,1.0,0.103,0.00102,0.554,0.182,0.27,108.996,audio_features,4MXLPfSv3dQ5rbnuwPt8zH,spotify:track:4MXLPfSv3dQ5rbnuwPt8zH,https://api.spotify.com/v1/tracks/4MXLPfSv3dQ5rbnuwPt8zH,https://api.spotify.com/v1/audio-analysis/4MXLPfSv3dQ5rbnuwPt8zH,348027.0,4.0
Chickenfoot,Future in the Past,0.187,0.85,7.0,-3.997,1.0,0.0779,0.00309,0.019,0.129,0.152,170.036,audio_features,7HFLvtqA5EYYzooizl29PL,spotify:track:7HFLvtqA5EYYzooizl29PL,https://api.spotify.com/v1/tracks/7HFLvtqA5EYYzooizl29PL,https://api.spotify.com/v1/audio-analysis/7HFLvtqA5EYYzooizl29PL,399960.0,4.0
Chickenfoot,Bitten By The Wolf - Bonus Track,0.436,0.754,9.0,-7.738,1.0,0.0362,0.066,0.000713,0.123,0.332,92.335,audio_features,7o03a8r7s2eReJquoMF8H0,spotify:track:7o03a8r7s2eReJquoMF8H0,https://api.spotify.com/v1/tracks/7o03a8r7s2eReJquoMF8H0,https://api.spotify.com/v1/audio-analysis/7o03a8r7s2eReJquoMF8H0,264093.0,4.0
Bruce Springsteen,Thunder Road,0.37,0.671,5.0,-8.51,1.0,0.0333,0.677,6.28e-05,0.404,0.674,140.388,audio_features,2ca7FcteDMxyRRUiQJuHFc,spotify:track:2ca7FcteDMxyRRUiQJuHFc,https://api.spotify.com/v1/tracks/2ca7FcteDMxyRRUiQJuHFc,https://api.spotify.com/v1/audio-analysis/2ca7FcteDMxyRRUiQJuHFc,288293.0,4.0
Bruce Springsteen,The River,0.587,0.548,7.0,-11.315,1.0,0.0314,0.155,3.69e-06,0.303,0.575,117.49,audio_features,657SdhbRZOgVAPdGfL34DL,spotify:track:657SdhbRZOgVAPdGfL34DL,https://api.spotify.com/v1/tracks/657SdhbRZOgVAPdGfL34DL,https://api.spotify.com/v1/audio-analysis/657SdhbRZOgVAPdGfL34DL,299227.0,4.0
Bruce Springsteen,Hungry Heart,0.632,0.827,1.0,-10.162,1.0,0.0269,0.0917,0.00266,0.201,0.974,109.827,audio_features,3ZNPqioRnsxVc5KqT3eAjU,spotify:track:3ZNPqioRnsxVc5KqT3eAjU,https://api.spotify.com/v1/tracks/3ZNPqioRnsxVc5KqT3eAjU,https://api.spotify.com/v1/audio-analysis/3ZNPqioRnsxVc5KqT3eAjU,198027.0,4.0
Bruce Springsteen,Atlantic City,0.474,0.411,4.0,-12.118,1.0,0.0365,0.473,0.0,0.386,0.398,108.654,audio_features,5WvCnvtaAYRhRFqvhzybny,spotify:track:5WvCnvtaAYRhRFqvhzybny,https://api.spotify.com/v1/tracks/5WvCnvtaAYRhRFqvhzybny,https://api.spotify.com/v1/audio-analysis/5WvCnvtaAYRhRFqvhzybny,236600.0,4.0
Bruce Springsteen,Born in the U.S.A.,0.392,0.95,4.0,-7.042,1.0,0.0697,0.00277,5.72e-05,0.34,0.529,121.725,audio_features,74d445JzhB6jNZliyYH66z,spotify:track:74d445JzhB6jNZliyYH66z,https://api.spotify.com/v1/tracks/74d445JzhB6jNZliyYH66z,https://api.spotify.com/v1/audio-analysis/74d445JzhB6jNZliyYH66z,278933.0,4.0
Bruce Springsteen,My Hometown,0.667,0.299,9.0,-13.599,1.0,0.0398,0.522,5.37e-06,0.0739,0.428,116.992,audio_features,1u99IKc28hPX4Z9v122iYs,spotify:track:1u99IKc28hPX4Z9v122iYs,https://api.spotify.com/v1/tracks/1u99IKc28hPX4Z9v122iYs,https://api.spotify.com/v1/audio-analysis/1u99IKc28hPX4Z9v122iYs,250333.0,4.0
Bruce Springsteen,Glory Days,0.567,0.947,9.0,-6.543,1.0,0.0323,0.159,0.0,0.118,0.982,117.041,audio_features,25fY3XmiC8ojd1M8oXFRmt,spotify:track:25fY3XmiC8ojd1M8oXFRmt,https://api.spotify.com/v1/tracks/25fY3XmiC8ojd1M8oXFRmt,https://api.spotify.com/v1/audio-analysis/25fY3XmiC8ojd1M8oXFRmt,228000.0,4.0
Bruce Springsteen,Brilliant Disguise,0.701,0.832,9.0,-9.112,1.0,0.0294,0.167,1.38e-06,0.0335,0.938,126.336,audio_features,2EgOvwgJ4cCYe65GXjWQfl,spotify:track:2EgOvwgJ4cCYe65GXjWQfl,https://api.spotify.com/v1/tracks/2EgOvwgJ4cCYe65GXjWQfl,https://api.spotify.com/v1/audio-analysis/2EgOvwgJ4cCYe65GXjWQfl,254933.0,4.0
Bruce Springsteen,Better Days - Single Edit,0.571,0.809,2.0,-7.573,1.0,0.0423,0.241,0.0,0.411,0.607,120.571,audio_features,7yzQ6RdyjVEVDVXUdzbsA4,spotify:track:7yzQ6RdyjVEVDVXUdzbsA4,https://api.spotify.com/v1/tracks/7yzQ6RdyjVEVDVXUdzbsA4,https://api.spotify.com/v1/audio-analysis/7yzQ6RdyjVEVDVXUdzbsA4,223800.0,4.0
Bruce Springsteen,This Hard Land,0.491,0.782,7.0,-7.624,1.0,0.0374,0.0373,9.13e-06,0.34,0.604,122.28,audio_features,2dSH8RPRGRrrzqa2tnpLEI,spotify:track:2dSH8RPRGRrrzqa2tnpLEI,https://api.spotify.com/v1/tracks/2dSH8RPRGRrrzqa2tnpLEI,https://api.spotify.com/v1/audio-analysis/2dSH8RPRGRrrzqa2tnpLEI,292040.0,4.0
Kingdom Come,Living Out Of Touch,0.448,0.908,9.0,-10.281,0.0,0.0448,0.0129,0.00334,0.355,0.277,91.243,audio_features,6GLW1ZHGyCHv2MiOrRsOM6,spotify:track:6GLW1ZHGyCHv2MiOrRsOM6,https://api.spotify.com/v1/tracks/6GLW1ZHGyCHv2MiOrRsOM6,https://api.spotify.com/v1/audio-analysis/6GLW1ZHGyCHv2MiOrRsOM6,257173.0,4.0
Kingdom Come,Pushin' Hard,0.462,0.913,4.0,-11.866,0.0,0.045,0.00033,0.00015,0.0638,0.295,109.725,audio_features,4uvCAlq82vbn1PVezMwOW4,spotify:track:4uvCAlq82vbn1PVezMwOW4,https://api.spotify.com/v1/tracks/4uvCAlq82vbn1PVezMwOW4,https://api.spotify.com/v1/audio-analysis/4uvCAlq82vbn1PVezMwOW4,287333.0,4.0
Kingdom Come,What Love Can Be,0.3,0.457,10.0,-14.214,0.0,0.0386,0.444,1.18e-06,0.112,0.258,126.31,audio_features,55IY2jyj9Oj1A6kXN6KuiG,spotify:track:55IY2jyj9Oj1A6kXN6KuiG,https://api.spotify.com/v1/tracks/55IY2jyj9Oj1A6kXN6KuiG,https://api.spotify.com/v1/audio-analysis/55IY2jyj9Oj1A6kXN6KuiG,314120.0,4.0
Kingdom Come,17,0.316,0.785,2.0,-12.753,1.0,0.0334,0.00385,0.0339,0.252,0.547,169.272,audio_features,5ggappJWIDoXSIMGUIfEpa,spotify:track:5ggappJWIDoXSIMGUIfEpa,https://api.spotify.com/v1/tracks/5ggappJWIDoXSIMGUIfEpa,https://api.spotify.com/v1/audio-analysis/5ggappJWIDoXSIMGUIfEpa,326280.0,4.0
Kingdom Come,The Shuffle,0.343,0.922,2.0,-11.87,1.0,0.0556,0.000566,0.0054,0.244,0.289,139.416,audio_features,7uiyWcoaqTWaiEsuDK17jH,spotify:track:7uiyWcoaqTWaiEsuDK17jH,https://api.spotify.com/v1/tracks/7uiyWcoaqTWaiEsuDK17jH,https://api.spotify.com/v1/audio-analysis/7uiyWcoaqTWaiEsuDK17jH,220493.0,4.0
Kingdom Come,Hideaway,0.402,0.786,4.0,-13.688,0.0,0.0547,0.14,4.32e-06,0.0984,0.276,113.217,audio_features,15yVjRLjVuE0VzNWI5vf0Z,spotify:track:15yVjRLjVuE0VzNWI5vf0Z,https://api.spotify.com/v1/tracks/15yVjRLjVuE0VzNWI5vf0Z,https://api.spotify.com/v1/audio-analysis/15yVjRLjVuE0VzNWI5vf0Z,338147.0,4.0
Kingdom Come,Loving You,0.492,0.344,9.0,-17.358,1.0,0.0287,0.727,0.0553,0.124,0.411,133.175,audio_features,7KJdG0v6oHCSeB4YL9Q5TX,spotify:track:7KJdG0v6oHCSeB4YL9Q5TX,https://api.spotify.com/v1/tracks/7KJdG0v6oHCSeB4YL9Q5TX,https://api.spotify.com/v1/audio-analysis/7KJdG0v6oHCSeB4YL9Q5TX,286733.0,4.0
Kingdom Come,Shout It Out,0.487,0.94,9.0,-11.751,0.0,0.0374,0.00284,1.86e-05,0.0884,0.562,140.763,audio_features,4TYNP08NcNWExrcBilmVzj,spotify:track:4TYNP08NcNWExrcBilmVzj,https://api.spotify.com/v1/tracks/4TYNP08NcNWExrcBilmVzj,https://api.spotify.com/v1/audio-analysis/4TYNP08NcNWExrcBilmVzj,226827.0,4.0
Machine Head,Elegy,0.192,0.934,1.0,-5.296,1.0,0.0677,0.00168,0.00101,0.241,0.367,151.138,audio_features,28dUJD3mdGLuTNAn6bg1vp,spotify:track:28dUJD3mdGLuTNAn6bg1vp,https://api.spotify.com/v1/tracks/28dUJD3mdGLuTNAn6bg1vp,https://api.spotify.com/v1/audio-analysis/28dUJD3mdGLuTNAn6bg1vp,235533.0,4.0
Machine Head,In the Presence of My Enemies,0.254,0.978,7.0,-5.687,1.0,0.194,0.000304,0.00919,0.054,0.0756,148.836,audio_features,5KREyhcPtnSza9T7SxQbgC,spotify:track:5KREyhcPtnSza9T7SxQbgC,https://api.spotify.com/v1/tracks/5KREyhcPtnSza9T7SxQbgC,https://api.spotify.com/v1/audio-analysis/5KREyhcPtnSza9T7SxQbgC,425293.0,4.0
Machine Head,Vim,0.232,0.945,11.0,-6.617,0.0,0.124,0.000436,0.00637,0.432,0.192,142.372,audio_features,0j2wiqxIK2IxgeUaB7Aq8I,spotify:track:0j2wiqxIK2IxgeUaB7Aq8I,https://api.spotify.com/v1/tracks/0j2wiqxIK2IxgeUaB7Aq8I,https://api.spotify.com/v1/audio-analysis/0j2wiqxIK2IxgeUaB7Aq8I,311467.0,4.0
Machine Head,Seasons Wither,0.316,0.986,11.0,-5.183,0.0,0.12,0.00101,0.000312,0.321,0.0592,96.148,audio_features,4mTlZj2VIlRYhdKZz0qSPD,spotify:track:4mTlZj2VIlRYhdKZz0qSPD,https://api.spotify.com/v1/tracks/4mTlZj2VIlRYhdKZz0qSPD,https://api.spotify.com/v1/audio-analysis/4mTlZj2VIlRYhdKZz0qSPD,374453.0,4.0
Machine Head,All Falls Down,0.415,0.935,11.0,-5.631,1.0,0.116,0.0211,0.00011,0.0444,0.38,97.884,audio_features,7zHgnfAlTjmSL74RQsHoIQ,spotify:track:7zHgnfAlTjmSL74RQsHoIQ,https://api.spotify.com/v1/tracks/7zHgnfAlTjmSL74RQsHoIQ,https://api.spotify.com/v1/audio-analysis/7zHgnfAlTjmSL74RQsHoIQ,268600.0,4.0
Machine Head,Wipe the Tears,0.185,0.947,9.0,-6.231,1.0,0.121,0.00119,8.02e-05,0.0478,0.243,159.094,audio_features,2dqGwsr8CTVviiD0J9qaAy,spotify:track:2dqGwsr8CTVviiD0J9qaAy,https://api.spotify.com/v1/tracks/2dqGwsr8CTVviiD0J9qaAy,https://api.spotify.com/v1/audio-analysis/2dqGwsr8CTVviiD0J9qaAy,230107.0,5.0
Machine Head,Descend the Shades of Night,0.276,0.629,11.0,-7.186,0.0,0.0456,0.022,0.000151,0.0832,0.0647,142.25,audio_features,1Btj1Z4nVMS7nqTCa2ylEf,spotify:track:1Btj1Z4nVMS7nqTCa2ylEf,https://api.spotify.com/v1/tracks/1Btj1Z4nVMS7nqTCa2ylEf,https://api.spotify.com/v1/audio-analysis/1Btj1Z4nVMS7nqTCa2ylEf,464693.0,4.0
Breed 77,Voices,0.365,0.197,2.0,-25.144,1.0,0.0413,0.252,0.694,0.449,0.0635,134.115,audio_features,6z06IVIUzifvKW2TCC0OCr,spotify:track:6z06IVIUzifvKW2TCC0OCr,https://api.spotify.com/v1/tracks/6z06IVIUzifvKW2TCC0OCr,https://api.spotify.com/v1/audio-analysis/6z06IVIUzifvKW2TCC0OCr,69240.0,4.0
Breed 77,Individuo,0.321,0.962,0.0,-4.518,0.0,0.0579,2.55e-06,0.00116,0.372,0.252,90.351,audio_features,7i6WIxYwq52KF3QfRnfsuM,spotify:track:7i6WIxYwq52KF3QfRnfsuM,https://api.spotify.com/v1/tracks/7i6WIxYwq52KF3QfRnfsuM,https://api.spotify.com/v1/audio-analysis/7i6WIxYwq52KF3QfRnfsuM,201200.0,4.0
Breed 77,A Matter of Time,0.378,0.946,2.0,-4.352,0.0,0.0807,0.000134,7.98e-06,0.231,0.384,121.7,audio_features,5piGbBbt9Ueqauhwdyt8Ip,spotify:track:5piGbBbt9Ueqauhwdyt8Ip,https://api.spotify.com/v1/tracks/5piGbBbt9Ueqauhwdyt8Ip,https://api.spotify.com/v1/audio-analysis/5piGbBbt9Ueqauhwdyt8Ip,262000.0,4.0
Breed 77,The Only Ones,0.414,0.941,7.0,-5.304,1.0,0.0669,1.8e-05,0.000253,0.255,0.51,137.78,audio_features,4woBKl7spg1MFCFSHOJfRL,spotify:track:4woBKl7spg1MFCFSHOJfRL,https://api.spotify.com/v1/tracks/4woBKl7spg1MFCFSHOJfRL,https://api.spotify.com/v1/audio-analysis/4woBKl7spg1MFCFSHOJfRL,229000.0,4.0
Breed 77,Numb,0.57,0.378,5.0,-8.795,1.0,0.0261,0.67,0.0,0.381,0.205,110.002,audio_features,0MQqDS8pTS8SWzvXYmRcmT,spotify:track:0MQqDS8pTS8SWzvXYmRcmT,https://api.spotify.com/v1/tracks/0MQqDS8pTS8SWzvXYmRcmT,https://api.spotify.com/v1/audio-analysis/0MQqDS8pTS8SWzvXYmRcmT,241867.0,4.0
Breed 77,Calling Out,0.447,0.908,5.0,-4.279,0.0,0.0427,1.09e-05,0.104,0.0929,0.268,127.037,audio_features,4tZZ0H2xZHAGeXErdmndDy,spotify:track:4tZZ0H2xZHAGeXErdmndDy,https://api.spotify.com/v1/tracks/4tZZ0H2xZHAGeXErdmndDy,https://api.spotify.com/v1/audio-analysis/4tZZ0H2xZHAGeXErdmndDy,253400.0,4.0
Breed 77,Eyes That See,0.356,0.947,6.0,-5.557,1.0,0.0977,0.000358,5.46e-05,0.517,0.309,77.97,audio_features,0tJfUHzJIrloPlZwL01l3o,spotify:track:0tJfUHzJIrloPlZwL01l3o,https://api.spotify.com/v1/tracks/0tJfUHzJIrloPlZwL01l3o,https://api.spotify.com/v1/audio-analysis/0tJfUHzJIrloPlZwL01l3o,270800.0,4.0
Breed 77,Oracion Final,0.336,0.789,2.0,-6.368,1.0,0.0506,0.0196,0.00125,0.131,0.18,83.288,audio_features,67jZmFhMKTrzYIiwzzz0uV,spotify:track:67jZmFhMKTrzYIiwzzz0uV,https://api.spotify.com/v1/tracks/67jZmFhMKTrzYIiwzzz0uV,https://api.spotify.com/v1/audio-analysis/67jZmFhMKTrzYIiwzzz0uV,357760.0,4.0
Breed 77,Breaking the Silence (Acoustic),0.663,0.637,7.0,-10.926,0.0,0.0332,0.0606,5.03e-06,0.057,0.699,112.915,audio_features,3kFCsFpk52repJkNUkWFQY,spotify:track:3kFCsFpk52repJkNUkWFQY,https://api.spotify.com/v1/tracks/3kFCsFpk52repJkNUkWFQY,https://api.spotify.com/v1/audio-analysis/3kFCsFpk52repJkNUkWFQY,314173.0,4.0
Breed 77,Tomorrow,0.491,0.89,2.0,-5.305,0.0,0.0418,0.00297,0.0,0.112,0.559,92.05,audio_features,6jEM0Bb2o1hxFs7D6r9rCE,spotify:track:6jEM0Bb2o1hxFs7D6r9rCE,https://api.spotify.com/v1/tracks/6jEM0Bb2o1hxFs7D6r9rCE,https://api.spotify.com/v1/audio-analysis/6jEM0Bb2o1hxFs7D6r9rCE,253000.0,4.0
Breed 77,Mala Vida,0.549,0.757,2.0,-12.436,0.0,0.0527,0.0197,0.000128,0.0893,0.58,132.053,audio_features,3fhGhGyh0jwMkkE7znKOJk,spotify:track:3fhGhGyh0jwMkkE7znKOJk,https://api.spotify.com/v1/tracks/3fhGhGyh0jwMkkE7znKOJk,https://api.spotify.com/v1/audio-analysis/3fhGhGyh0jwMkkE7znKOJk,272213.0,4.0
Breed 77,Shadows (Sombras Latinas Mix),0.542,0.983,9.0,-3.891,1.0,0.119,5.07e-05,9.08e-06,0.0762,0.852,164.077,audio_features,78stVkTX52JH2pMtUA9UJx,spotify:track:78stVkTX52JH2pMtUA9UJx,https://api.spotify.com/v1/tracks/78stVkTX52JH2pMtUA9UJx,https://api.spotify.com/v1/audio-analysis/78stVkTX52JH2pMtUA9UJx,173200.0,4.0
Breed 77,A Matter of Time (JC Mix),0.414,0.936,9.0,-3.661,0.0,0.058,9.4e-05,8.88e-05,0.0894,0.384,121.758,audio_features,0SwWHngHgNaCCSrEc2W0s8,spotify:track:0SwWHngHgNaCCSrEc2W0s8,https://api.spotify.com/v1/tracks/0SwWHngHgNaCCSrEc2W0s8,https://api.spotify.com/v1/audio-analysis/0SwWHngHgNaCCSrEc2W0s8,281267.0,4.0
Michael Bolton,Call My Name,0.631,0.442,0.0,-13.753,1.0,0.0366,0.145,1.03e-05,0.216,0.149,125.234,audio_features,0G6Hw9ya7p6EbmA6VEQfmD,spotify:track:0G6Hw9ya7p6EbmA6VEQfmD,https://api.spotify.com/v1/tracks/0G6Hw9ya7p6EbmA6VEQfmD,https://api.spotify.com/v1/audio-analysis/0G6Hw9ya7p6EbmA6VEQfmD,254453.0,4.0
Michael Bolton,Everytime,0.592,0.738,0.0,-11.245,1.0,0.0379,0.0194,1.2e-06,0.151,0.536,122.242,audio_features,72SybrEtdTj53X3YDgqMTQ,spotify:track:72SybrEtdTj53X3YDgqMTQ,https://api.spotify.com/v1/tracks/72SybrEtdTj53X3YDgqMTQ,https://api.spotify.com/v1/audio-analysis/72SybrEtdTj53X3YDgqMTQ,225787.0,4.0
Michael Bolton,Desperate Heart,0.597,0.569,0.0,-12.326,1.0,0.0296,0.151,0.0,0.367,0.401,118.666,audio_features,3jJbpO3b4KJPhSHAEq0ch1,spotify:track:3jJbpO3b4KJPhSHAEq0ch1,https://api.spotify.com/v1/tracks/3jJbpO3b4KJPhSHAEq0ch1,https://api.spotify.com/v1/audio-analysis/3jJbpO3b4KJPhSHAEq0ch1,239960.0,4.0
Michael Bolton,Start Breaking My Heart,0.585,0.681,5.0,-12.258,1.0,0.0337,0.0829,0.0,0.146,0.501,127.64,audio_features,0TdGywQiASh6xvr4SXFPDf,spotify:track:0TdGywQiASh6xvr4SXFPDf,https://api.spotify.com/v1/tracks/0TdGywQiASh6xvr4SXFPDf,https://api.spotify.com/v1/audio-analysis/0TdGywQiASh6xvr4SXFPDf,274760.0,4.0
Michael Bolton,You Don't Want Me Bad Enough,0.566,0.73,2.0,-13.419,1.0,0.038,0.00229,0.0,0.247,0.707,133.557,audio_features,1ZlbvCC5sKcT5urr7Qmg48,spotify:track:1ZlbvCC5sKcT5urr7Qmg48,https://api.spotify.com/v1/tracks/1ZlbvCC5sKcT5urr7Qmg48,https://api.spotify.com/v1/audio-analysis/1ZlbvCC5sKcT5urr7Qmg48,229400.0,4.0
Michael Bolton,Don't Tell Me It's Over,0.644,0.655,2.0,-11.956,0.0,0.0443,0.0513,0.0,0.0906,0.473,127.751,audio_features,2KlcvVLYvcDqUfxoE1XCXM,spotify:track:2KlcvVLYvcDqUfxoE1XCXM,https://api.spotify.com/v1/tracks/2KlcvVLYvcDqUfxoE1XCXM,https://api.spotify.com/v1/audio-analysis/2KlcvVLYvcDqUfxoE1XCXM,239973.0,4.0
Michael Bolton,That's What Love Is All About,0.527,0.273,5.0,-15.253,1.0,0.0378,0.792,2.45e-05,0.124,0.17,121.79,audio_features,3jfNEa2KqRxycjfmsocEih,spotify:track:3jfNEa2KqRxycjfmsocEih,https://api.spotify.com/v1/tracks/3jfNEa2KqRxycjfmsocEih,https://api.spotify.com/v1/audio-analysis/3jfNEa2KqRxycjfmsocEih,237627.0,4.0
Michael Bolton,You're All That I Need,0.548,0.68,5.0,-10.598,1.0,0.0405,0.119,3.59e-05,0.655,0.4,121.931,audio_features,2Spid4XZ36bkWUx1Lw1nmL,spotify:track:2Spid4XZ36bkWUx1Lw1nmL,https://api.spotify.com/v1/tracks/2Spid4XZ36bkWUx1Lw1nmL,https://api.spotify.com/v1/audio-analysis/2Spid4XZ36bkWUx1Lw1nmL,258200.0,4.0
Michael Bolton,Take a Look at My Face,0.683,0.578,7.0,-12.692,1.0,0.0304,0.0618,2.08e-06,0.072,0.804,124.789,audio_features,0xKdb8ipEgfDa30C4TdWr2,spotify:track:0xKdb8ipEgfDa30C4TdWr2,https://api.spotify.com/v1/tracks/0xKdb8ipEgfDa30C4TdWr2,https://api.spotify.com/v1/audio-analysis/0xKdb8ipEgfDa30C4TdWr2,239800.0,4.0
Michael Bolton,Walk Away,0.592,0.346,0.0,-14.288,1.0,0.0323,0.323,0.0,0.0745,0.186,121.207,audio_features,6U0N0iII20TyI3KJbCdwbp,spotify:track:6U0N0iII20TyI3KJbCdwbp,https://api.spotify.com/v1/tracks/6U0N0iII20TyI3KJbCdwbp,https://api.spotify.com/v1/audio-analysis/6U0N0iII20TyI3KJbCdwbp,251840.0,4.0
Mother Love Bone,Come Bite The Apple,0.406,0.809,7.0,-9.923,1.0,0.036,0.0118,8.87e-05,0.299,0.208,91.28,audio_features,0RgJNTK3DnHgdAkHcZpPs0,spotify:track:0RgJNTK3DnHgdAkHcZpPs0,https://api.spotify.com/v1/tracks/0RgJNTK3DnHgdAkHcZpPs0,https://api.spotify.com/v1/audio-analysis/0RgJNTK3DnHgdAkHcZpPs0,325293.0,4.0
Mother Love Bone,Stargazer,0.415,0.55,0.0,-10.815,1.0,0.0305,0.00961,0.0,0.247,0.304,137.711,audio_features,5TcPtd3IqYgi5eRqtaZS9R,spotify:track:5TcPtd3IqYgi5eRqtaZS9R,https://api.spotify.com/v1/tracks/5TcPtd3IqYgi5eRqtaZS9R,https://api.spotify.com/v1/audio-analysis/5TcPtd3IqYgi5eRqtaZS9R,290560.0,4.0
Mother Love Bone,Heartshine,0.308,0.833,9.0,-10.45,1.0,0.0595,0.00427,0.0036,0.0787,0.358,114.677,audio_features,2cEnJSooFeMp0AEBXzzJCR,spotify:track:2cEnJSooFeMp0AEBXzzJCR,https://api.spotify.com/v1/tracks/2cEnJSooFeMp0AEBXzzJCR,https://api.spotify.com/v1/audio-analysis/2cEnJSooFeMp0AEBXzzJCR,276133.0,4.0
Mother Love Bone,Captain Hi Top,0.417,0.805,9.0,-10.593,1.0,0.0699,0.013,2.1e-05,0.322,0.561,116.391,audio_features,478BTmfF8q3wGgwP6yLai4,spotify:track:478BTmfF8q3wGgwP6yLai4,https://api.spotify.com/v1/tracks/478BTmfF8q3wGgwP6yLai4,https://api.spotify.com/v1/audio-analysis/478BTmfF8q3wGgwP6yLai4,185653.0,4.0
Mother Love Bone,Man Of Golden Words,0.448,0.196,9.0,-16.062,0.0,0.0327,0.0623,0.0,0.0927,0.0868,139.697,audio_features,7yEKGqv8FyIzuPVWZtPe8Z,spotify:track:7yEKGqv8FyIzuPVWZtPe8Z,https://api.spotify.com/v1/tracks/7yEKGqv8FyIzuPVWZtPe8Z,https://api.spotify.com/v1/audio-analysis/7yEKGqv8FyIzuPVWZtPe8Z,221667.0,4.0
Mother Love Bone,Capricorn Sister,0.481,0.931,5.0,-8.396,0.0,0.0508,0.0522,2.12e-05,0.881,0.303,104.02,audio_features,3njQtAJP3H3diQtoRzCjsF,spotify:track:3njQtAJP3H3diQtoRzCjsF,https://api.spotify.com/v1/tracks/3njQtAJP3H3diQtoRzCjsF,https://api.spotify.com/v1/audio-analysis/3njQtAJP3H3diQtoRzCjsF,257533.0,4.0
Mother Love Bone,Gentle Groove,0.513,0.361,1.0,-11.76,1.0,0.0277,0.0818,1.74e-05,0.048,0.263,135.578,audio_features,7vsNHHtXBRvioT7v6a89uX,spotify:track:7vsNHHtXBRvioT7v6a89uX,https://api.spotify.com/v1/tracks/7vsNHHtXBRvioT7v6a89uX,https://api.spotify.com/v1/audio-analysis/7vsNHHtXBRvioT7v6a89uX,243733.0,4.0
Mother Love Bone,Mr. Danny Boy,0.568,0.653,11.0,-10.746,0.0,0.029,0.0228,0.00826,0.219,0.347,103.062,audio_features,2VrENiOZNCga6N2q98BKFs,spotify:track:2VrENiOZNCga6N2q98BKFs,https://api.spotify.com/v1/tracks/2VrENiOZNCga6N2q98BKFs,https://api.spotify.com/v1/audio-analysis/2VrENiOZNCga6N2q98BKFs,289933.0,4.0
Mother Love Bone,Crown Of Thorns,0.356,0.419,4.0,-13.85,0.0,0.0294,0.142,1.41e-06,0.0964,0.433,142.133,audio_features,2dLBo6rg8B2OuhuCETN9Dd,spotify:track:2dLBo6rg8B2OuhuCETN9Dd,https://api.spotify.com/v1/tracks/2dLBo6rg8B2OuhuCETN9Dd,https://api.spotify.com/v1/audio-analysis/2dLBo6rg8B2OuhuCETN9Dd,381493.0,4.0
Mother Love Bone,Thru Fade Away,0.514,0.931,9.0,-10.989,1.0,0.0674,0.0157,0.000136,0.0969,0.196,108.46,audio_features,0AE5ocMmEa4B071KgoQ86I,spotify:track:0AE5ocMmEa4B071KgoQ86I,https://api.spotify.com/v1/tracks/0AE5ocMmEa4B071KgoQ86I,https://api.spotify.com/v1/audio-analysis/0AE5ocMmEa4B071KgoQ86I,224600.0,4.0
Mother Love Bone,Mindshaker Meltdown,0.467,0.926,6.0,-9.532,0.0,0.0667,0.0151,0.00168,0.415,0.513,162.442,audio_features,5g9vuqLeNW8HVffpb352MA,spotify:track:5g9vuqLeNW8HVffpb352MA,https://api.spotify.com/v1/tracks/5g9vuqLeNW8HVffpb352MA,https://api.spotify.com/v1/audio-analysis/5g9vuqLeNW8HVffpb352MA,226467.0,4.0
Mother Love Bone,Half Ass Monkey Boy,0.489,0.903,0.0,-9.884,0.0,0.0604,0.00589,0.0402,0.0821,0.57,119.731,audio_features,7DqPfyxf6ZuaRe3fpFQYxs,spotify:track:7DqPfyxf6ZuaRe3fpFQYxs,https://api.spotify.com/v1/tracks/7DqPfyxf6ZuaRe3fpFQYxs,https://api.spotify.com/v1/audio-analysis/7DqPfyxf6ZuaRe3fpFQYxs,199467.0,4.0
