artist,song,cluster,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Romeo Santos,Yo También (feat. Marc Anthony),5,0.6504531657003793,0.4325117216580417,1.0090110438884565,-0.17923175746510123,0.5626501318950408,-0.45580346811596906,-0.5302934054803999,0.9474653936612639,-1.053232422060732
Romeo Santos,Fui a Jamaica,5,0.5130436101904442,-0.06724393765001987,0.6350781956081941,0.09603230313660649,0.7505835471996849,-0.4557760674011993,0.565809712792172,0.987531382173518,-0.14673457739216508
Romeo Santos,No Tiene la Culpa,5,1.7377809527789945,0.26592650188868766,0.8067497641769183,-0.4707614216478188,1.2656603150716728,-0.45580346811596906,-0.3745629078023295,1.6486201926257107,0.06812583241174648
Romeo Santos,Si Yo Muero,5,1.3315266147496219,0.35562623561064755,1.1843744741468305,-0.16421735415955355,1.6798098784282034,-0.45580346811596906,1.0749286475089403,0.4185943452995098,-0.25281524583584797
Romeo Santos,Outro,4,0.9252722767202487,-1.7843531260418213,-3.0955480417831107,10.523535398839476,2.013913727858682,-0.45580346811596906,-0.021174470763631464,0.3464755659774524,0.09440627923073709
Romeo Santos,Trust (feat. Tego Calderón),5,1.3613982572517818,0.49658296003087016,1.0649163780460136,0.3763011648401634,0.7958267768100622,-0.45580346811596906,-0.8429523277417565,1.612560802964682,-1.3873492378351449
Romeo Santos,Mami,3,0.4473259966856926,-1.9082241868959564,-1.0557944582514966,-0.12292774506929734,2.421102794352078,-0.45580346811596906,-0.4524281566413647,0.6069044913071042,0.5068672378196007
George Ezra,Cassy O',1,0.04704598715675202,0.693068091040877,0.8650284379921074,-0.40569900732377884,-0.6547407694672658,-0.45580346811596906,0.8173743628875165,-1.3362959515372193,-0.8218579477016443
George Ezra,Listen to the Man,5,0.3756340546805091,-0.584085260524169,0.5704706160393197,-0.48327342440244186,0.9419972109358967,-0.45580346811596906,-0.657273657433288,0.06601364639167388,0.0016789189004870106
George Ezra,Leaving It Up to You,3,0.5010949531895803,-0.8232845504493953,-0.2630990126023651,-0.4382302144857988,1.189094849577188,-0.45580346811596906,-0.609356581224651,-0.45083760541640394,-1.1038045251286281
George Ezra,Did You Hear the Rain?,1,-0.41895163587694045,-0.29790039579220234,0.3471129838154957,-0.4394814147612612,-0.4396614163963951,-0.45580346811596906,-0.6860239031584702,-1.8523458835750521,-0.6796239078231876
George Ezra,Drawing Board,5,0.4114800256831009,0.16341252049216212,0.4496939979064845,-0.30059818418494505,-0.64464804901572,-0.45580346811596906,0.9731048605655866,0.5187593165801451,-0.7593886153305568
George Ezra,Stand by Your Gun,5,1.1045021317332075,0.5820112778613077,0.9320093572186141,-0.4582494188931958,-0.5572938133833761,-0.45580346811596906,-0.512324501902161,0.2783633855066203,-0.1820000958938647
George Ezra,Breakaway,3,0.2740704701731658,-1.5835965791402924,-0.3071376484717617,-0.40820140787470344,0.48260441796898845,-0.45580346811596906,-0.2727391208589759,-1.1600056020833016,-0.31542663467622756
George Ezra,Over the Creek,0,0.3338137551774854,0.11215552979389935,0.3341914679017207,-0.41070380842562804,-0.5318879998329336,-0.45580346811596906,2.823901929124192,-0.5830553675068426,-0.9644471287533308
George Ezra,Spectacular Rival,0,-0.7535140319011302,-0.4303142884293812,0.35924338651006,-0.4382302144857988,-0.7695889677089928,-0.4482311908149248,1.7817055215863364,-0.8955700779024244,-1.4601176642298912
George Ezra,Song 6,7,-0.7176680608985384,-1.113740831072884,-0.12913717414935177,-0.46951022137235654,-0.23432675893391347,-0.455644606422076,0.18846273764915553,-1.7341512174639027,1.8082465530021663
George Ezra,It's Just My Skin,3,-0.878974930410201,-1.6732963128622522,0.026448425628754504,-0.5057950293607635,2.0835186964900316,-0.45580346811596906,-0.24279094822857775,-1.1519924043808507,-1.6744098481566347
